step,walk_1_x,walk_1_y,walk_2_x,walk_2_y,walk_3_x,walk_3_y,walk_4_x,walk_4_y,walk_5_x,walk_5_y,walk_6_x,walk_6_y,walk_7_x,walk_7_y,walk_8_x,walk_8_y,walk_9_x,walk_9_y,walk_10_x,walk_10_y
804,13,45,12,45,8,24,5,30,-53,3,-3,10,-18,-29,-8,-11,17,-17,-15,-23
805,12,45,12,45,9,24,5,29,-54,3,-3,10,-18,-29,-7,-10,16,-16,-15,-23
806,11,45,11,46,9,25,6,28,-55,4,-2,9,-19,-29,-8,-10,17,-17,-14,-23
807,12,44,12,47,10,24,6,29,-55,5,-2,9,-19,-29,-9,-10,18,-18,-13,-22
808,13,44,12,47,10,24,7,28,-56,4,-2,9,-20,-28,-10,-10,18,-18,-12,-22
809,12,43,11,46,9,25,8,29,-55,4,-2,8,-20,-29,-10,-9,17,-19,-11,-21
810,12,43,12,47,9,25,8,29,-56,3,-1,9,-20,-29,-9,-10,18,-19,-10,-22
811,12,43,11,46,9,25,9,30,-55,2,-1,9,-20,-28,-8,-10,18,-18,-9,-22
812,12,43,10,46,10,25,10,29,-55,2,0,9,-21,-28,-7,-10,19,-19,-8,-22
813,11,42,9,47,11,25,9,30,-55,1,0,10,-22,-27,-6,-11,19,-19,-7,-21
814,11,42,8,46,11,26,10,30,-54,2,-1,11,-21,-26,-6,-11,19,-19,-7,-20
815,12,42,9,46,12,27,9,31,-55,1,0,11,-21,-26,-5,-10,18,-19,-7,-19
816,13,43,8,46,11,26,8,31,-54,2,1,12,-20,-27,-6,-9,19,-20,-6,-19
817,13,44,8,46,11,26,8,30,-53,3,2,11,-20,-27,-6,-8,18,-19,-6,-18
818,14,44,8,45,12,27,9,31,-53,4,1,10,-20,-26,-6,-7,17,-18,-5,-19
819,15,43,8,44,11,26,9,30,-53,5,0,9,-21,-25,-7,-8,17,-18,-4,-18
820,16,42,9,43,12,25,8,29,-53,5,0,9,-20,-24,-7,-9,18,-17,-4,-17
821,16,42,9,44,12,26,8,29,-54,6,1,10,-20,-23,-8,-8,19,-18,-4,-17
822,16,41,10,45,13,26,7,30,-54,6,1,9,-21,-22,-7,-8,20,-18,-5,-17
823,17,42,9,46,12,26,7,31,-55,5,2,9,-22,-22,-8,-7,20,-17,-6,-17
824,17,43,8,47,11,26,8,31,-56,5,1,9,-21,-23,-7,-8,20,-18,-5,-16
825,18,42,9,46,10,25,8,30,-55,5,1,8,-21,-22,-6,-8,21,-18,-5,-15
826,17,41,10,46,11,26,9,30,-55,4,2,8,-21,-22,-5,-8,21,-18,-6,-16
827,17,42,9,46,10,25,9,29,-56,5,2,7,-22,-23,-5,-8,22,-18,-5,-17
828,17,42,10,46,9,24,9,28,-56,5,1,6,-21,-22,-6,-7,21,-18,-4,-16
829,18,42,9,46,9,25,9,29,-56,6,0,7,-21,-23,-5,-8,21,-17,-4,-16
830,18,43,10,45,9,26,10,29,-56,5,-1,7,-22,-24,-6,-8,22,-17,-3,-17
831,18,43,10,46,9,26,9,28,-55,5,0,7,-22,-25,-6,-8,22,-18,-3,-18
832,17,43,10,47,8,26,10,29,-54,5,-1,6,-22,-25,-5,-9,23,-19,-3,-19
833,17,42,10,47,9,27,9,30,-53,6,0,6,-22,-26,-4,-10,24,-19,-3,-19
834,17,43,9,47,10,27,8,31,-52,6,0,6,-21,-27,-4,-10,23,-18,-2,-18
835,16,42,8,47,11,26,8,31,-51,7,-1,6,-21,-27,-5,-11,22,-19,-1,-17
836,15,42,9,48,12,25,7,30,-50,7,0,7,-20,-28,-4,-11,23,-19,-1,-17
837,15,43,10,47,12,26,7,31,-49,7,0,8,-19,-28,-4,-11,23,-18,-1,-17
838,16,44,10,46,11,25,8,32,-48,8,0,9,-20,-27,-4,-12,23,-19,-2,-16
839,17,43,10,47,12,25,7,33,-48,9,-1,8,-20,-28,-4,-11,22,-19,-3,-16
840,18,43,9,48,13,24,8,32,-48,10,-2,8,-19,-29,-5,-12,22,-18,-4,-16
841,18,44,10,49,12,23,7,32,-49,11,-3,7,-18,-29,-5,-12,21,-18,-5,-17
842,17,43,11,49,11,23,6,31,-50,11,-3,6,-19,-29,-6,-11,20,-19,-4,-17
843,18,43,12,49,10,24,7,32,-50,11,-3,5,-20,-28,-6,-10,21,-18,-3,-16
844,19,44,12,48,11,23,6,33,-50,10,-4,4,-20,-29,-7,-9,21,-18,-3,-16
845,18,44,12,48,12,22,7,32,-50,10,-4,5,-20,-30,-7,-8,22,-19,-3,-16
846,18,43,11,48,13,23,7,31,-51,11,-3,5,-19,-30,-8,-9,21,-19,-3,-16
847,19,42,12,47,13,23,7,31,-50,10,-4,4,-19,-29,-7,-10,22,-19,-4,-17
848,18,43,13,46,12,22,7,30,-49,10,-3,3,-20,-30,-6,-9,23,-19,-5,-17
849,17,42,14,46,13,22,7,30,-49,11,-3,2,-20,-30,-5,-10,24,-18,-4,-18
850,16,43,15,47,13,23,8,30,-49,12,-4,1,-19,-30,-4,-10,25,-19,-5,-17
851,15,44,14,46,14,22,9,31,-48,13,-5,1,-18,-30,-5,-10,26,-18,-6,-18
852,15,43,13,47,15,23,10,32,-48,14,-4,1,-18,-31,-5,-9,27,-17,-5,-17
853,15,42,14,47,14,22,11,31,-48,14,-5,1,-17,-32,-6,-10,27,-17,-5,-17
854,14,43,14,48,15,23,12,31,-48,13,-5,2,-17,-32,-5,-11,26,-17,-4,-16
855,13,42,15,47,16,22,13,30,-48,13,-6,1,-18,-32,-4,-11,25,-18,-5,-15
856,13,43,15,48,16,22,12,30,-49,14,-6,2,-19,-31,-3,-10,25,-19,-5,-15
857,12,44,15,49,17,21,12,29,-48,15,-5,2,-19,-30,-4,-10,26,-19,-4,-16
858,13,43,16,48,18,22,11,30,-47,16,-4,1,-19,-31,-3,-10,25,-19,-3,-17
859,13,42,15,49,18,22,11,31,-48,17,-5,0,-18,-31,-2,-10,26,-19,-4,-18
860,14,41,16,48,18,22,11,30,-49,18,-5,-1,-19,-30,-3,-11,26,-20,-5,-17
861,14,41,16,48,17,22,11,31,-48,19,-6,-2,-20,-30,-4,-10,27,-21,-6,-16
862,13,40,15,47,16,22,10,32,-48,20,-5,-2,-19,-31,-4,-11,26,-20,-7,-15
863,14,39,14,47,16,22,11,32,-47,21,-4,-1,-20,-30,-3,-12,25,-19,-8,-14
864,13,38,15,48,17,21,12,31,-47,21,-3,0,-20,-31,-2,-13,25,-18,-9,-14
865,13,39,14,48,17,21,12,30,-48,20,-2,-1,-20,-30,-3,-14,24,-17,-10,-15
866,14,38,13,49,18,21,12,29,-48,20,-1,-2,-20,-29,-3,-15,25,-16,-11,-15
867,15,37,14,49,17,21,13,30,-49,19,-2,-2,-21,-29,-4,-16,26,-15,-10,-15
868,14,36,15,48,16,22,13,31,-49,19,-3,-2,-20,-28,-4,-17,26,-14,-11,-16
869,15,35,14,48,17,21,14,31,-50,19,-2,-3,-19,-29,-4,-17,26,-14,-11,-16
870,14,36,15,49,16,20,15,30,-51,18,-2,-4,-18,-28,-3,-18,26,-13,-12,-15
871,13,35,15,50,17,21,15,29,-52,17,-3,-4,-19,-29,-4,-18,27,-13,-13,-16
872,13,34,16,50,18,20,14,28,-53,18,-3,-5,-20,-30,-4,-18,26,-12,-13,-16
873,12,35,17,51,18,21,13,27,-53,18,-3,-4,-20,-30,-3,-18,27,-13,-14,-16
874,11,36,16,51,19,22,13,28,-54,17,-4,-3,-21,-29,-3,-18,27,-13,-15,-15
875,11,37,16,52,18,23,13,27,-55,16,-5,-4,-21,-30,-2,-19,26,-14,-15,-14
876,11,37,15,53,18,23,13,26,-56,16,-4,-5,-21,-31,-3,-18,25,-15,-14,-13
877,11,37,14,52,18,24,14,27,-55,16,-3,-5,-21,-30,-4,-18,24,-16,-14,-13
878,10,37,14,53,17,25,15,28,-56,17,-4,-4,-20,-30,-4,-17,23,-15,-15,-13
879,11,36,15,52,18,24,15,29,-57,17,-3,-4,-20,-31,-4,-18,23,-16,-15,-14
880,12,35,15,52,17,23,14,28,-56,16,-4,-4,-20,-30,-4,-18,23,-15,-15,-14
881,12,36,15,51,16,24,13,28,-57,17,-4,-5,-21,-31,-3,-19,24,-14,-15,-13
882,11,35,14,50,15,23,12,28,-57,16,-4,-4,-20,-32,-2,-20,24,-14,-14,-14
883,11,34,13,49,14,23,12,29,-56,17,-5,-5,-19,-32,-3,-19,23,-14,-15,-15
884,10,33,13,48,15,22,11,28,-57,16,-4,-6,-18,-32,-4,-18,24,-15,-15,-16
885,10,33,12,49,14,23,10,29,-56,17,-4,-6,-17,-32,-5,-19,25,-15,-16,-16
886,9,33,13,50,15,23,10,30,-57,18,-5,-5,-16,-33,-4,-19,24,-16,-15,-17
887,10,34,12,49,14,24,10,29,-56,17,-6,-5,-15,-32,-4,-20,25,-16,-14,-16
888,11,35,11,49,15,23,9,29,-55,18,-6,-6,-16,-31,-4,-19,25,-17,-13,-16
889,11,35,10,50,14,22,9,28,-55,17,-5,-6,-16,-32,-3,-20,26,-17,-12,-15
890,11,34,9,49,13,22,8,28,-56,18,-6,-6,-15,-33,-4,-20,25,-16,-12,-15
891,12,33,8,48,12,23,7,29,-55,19,-6,-7,-14,-33,-4,-21,24,-15,-13,-14
892,13,33,8,49,12,24,8,29,-54,18,-6,-8,-13,-32,-3,-20,24,-14,-12,-13
893,14,34,9,49,13,24,9,29,-53,19,-6,-9,-12,-32,-3,-20,25,-15,-12,-14
894,14,33,9,49,12,25,8,29,-52,19,-7,-8,-13,-32,-3,-19,26,-15,-12,-14
895,15,32,10,50,11,26,8,30,-52,19,-7,-7,-12,-31,-4,-20,27,-16,-11,-14
896,16,32,11,49,11,26,7,30,-52,19,-8,-8,-13,-30,-4,-19,26,-16,-11,-15
897,15,32,10,50,11,25,6,31,-51,18,-7,-7,-14,-31,-5,-18,25,-16,-12,-15
898,15,33,10,51,10,24,5,30,-52,19,-7,-8,-13,-32,-4,-18,26,-16,-11,-14
899,16,34,11,51,10,25,4,31,-53,20,-6,-8,-14,-33,-3,-19,25,-17,-11,-14
900,16,33,12,50,11,24,5,32,-53,20,-5,-8,-14,-33,-2,-18,26,-17,-12,-14
901,16,34,13,49,10,24,6,32,-54,19,-4,-7,-14,-34,-3,-19,26,-17,-13,-13
902,15,33,14,49,10,23,7,32,-54,20,-5,-8,-13,-33,-4,-18,26,-16,-12,-12
903,15,33,15,49,11,23,7,32,-54,21,-4,-9,-14,-32,-5,-17,27,-17,-13,-12
904,15,33,15,48,11,22,7,33,-55,22,-5,-10,-13,-33,-4,-16,26,-16,-14,-11
905,14,33,14,48,12,23,6,33,-56,23,-6,-10,-14,-33,-3,-16,25,-15,-14,-12
906,14,32,15,48,13,24,5,32,-56,22,-6,-10,-14,-33,-2,-16,24,-16,-13,-11
907,14,33,15,48,14,25,4,31,-55,21,-5,-9,-14,-32,-2,-16,23,-15,-13,-12
908,14,33,16,48,13,26,5,32,-56,20,-4,-10,-14,-33,-2,-15,23,-16,-12,-12
909,13,33,17,49,13,25,5,31,-56,21,-5,-11,-14,-32,-3,-16,23,-17,-11,-11
910,13,34,17,49,13,26,6,31,-55,20,-4,-11,-15,-32,-4,-17,23,-16,-10,-10
911,12,35,16,50,12,26,7,30,-56,20,-5,-10,-14,-33,-5,-17,24,-17,-11,-11
912,11,35,15,49,13,25,6,29,-56,19,-5,-9,-14,-33,-6,-17,24,-18,-12,-12
913,11,34,16,48,13,24,7,29,-55,20,-5,-10,-15,-33,-6,-18,24,-18,-13,-13
914,10,33,16,47,13,24,7,28,-56,20,-4,-9,-15,-34,-7,-18,24,-18,-12,-12
915,11,32,16,46,14,24,6,27,-56,20,-5,-8,-14,-33,-7,-17,25,-18,-11,-13
916,12,33,17,46,14,23,7,26,-55,20,-4,-8,-14,-32,-8,-17,24,-19,-12,-14
917,12,32,16,46,13,22,7,25,-56,21,-5,-7,-15,-32,-8,-18,25,-18,-11,-15
918,13,31,15,46,12,21,6,25,-55,21,-6,-6,-14,-33,-9,-18,24,-17,-10,-16
919,12,31,15,46,11,21,6,25,-55,21,-6,-7,-13,-34,-9,-19,24,-17,-9,-16
920,12,30,14,46,12,20,6,25,-55,21,-5,-7,-14,-34,-9,-20,25,-17,-8,-16
921,12,29,15,47,12,20,5,25,-56,20,-4,-8,-14,-35,-9,-20,25,-16,-7,-17
922,12,30,15,46,13,20,6,25,-56,21,-3,-8,-14,-36,-9,-19,26,-15,-8,-17
923,11,31,15,45,14,20,7,24,-57,21,-2,-9,-15,-37,-9,-20,25,-15,-9,-17
924,11,30,16,45,15,21,6,24,-57,22,-1,-8,-15,-36,-8,-21,24,-15,-8,-16
925,11,29,17,44,15,22,6,23,-56,22,-1,-9,-15,-35,-8,-20,25,-15,-8,-17
926,10,30,16,44,14,23,7,24,-57,21,0,-8,-14,-35,-7,-20,26,-15,-8,-18
927,10,29,16,45,13,24,7,23,-58,22,0,-8,-15,-36,-7,-20,25,-15,-8,-17
928,10,28,16,46,12,25,7,23,-58,21,1,-8,-14,-37,-8,-21,25,-16,-9,-18
929,9,29,15,47,13,25,7,24,-58,22,0,-9,-13,-36,-7,-21,26,-17,-9,-18
930,10,30,14,46,13,24,6,25,-57,23,-1,-10,-13,-35,-7,-20,25,-18,-10,-19
931,10,30,15,46,13,25,6,25,-56,23,-1,-10,-14,-34,-7,-19,25,-19,-10,-19
932,9,29,15,45,14,24,7,24,-57,23,-1,-11,-14,-35,-7,-18,25,-18,-11,-20
933,8,29,15,45,15,23,7,25,-56,22,-1,-12,-15,-34,-6,-18,25,-18,-11,-20
934,7,30,14,44,15,22,6,24,-57,21,-1,-13,-16,-34,-7,-18,26,-18,-11,-21
935,8,31,14,43,14,21,7,23,-57,22,-2,-13,-17,-34,-8,-17,26,-19,-11,-21
936,7,30,15,44,15,22,6,22,-57,23,-2,-13,-17,-34,-8,-16,27,-19,-11,-22
937,8,29,14,45,14,22,6,23,-58,22,-2,-13,-18,-33,-8,-15,27,-20,-10,-22
938,7,30,15,46,14,21,5,23,-59,21,-2,-14,-18,-33,-8,-14,28,-19,-10,-22
939,8,30,14,47,15,22,6,22,-60,20,-2,-15,-19,-33,-8,-15,28,-20,-9,-21
940,8,30,14,47,14,22,5,21,-59,19,-2,-16,-19,-34,-8,-16,28,-19,-10,-22
941,9,29,13,48,15,21,6,21,-59,19,-1,-16,-20,-35,-7,-15,27,-19,-10,-21
942,9,30,14,47,14,20,5,22,-60,20,-1,-16,-19,-34,-6,-16,26,-19,-10,-21
943,8,31,13,48,14,20,5,22,-60,19,-1,-15,-20,-34,-6,-17,26,-20,-9,-22
944,7,30,14,49,15,20,6,21,-61,18,-1,-15,-20,-35,-7,-18,26,-19,-8,-23
945,6,31,15,49,15,21,7,21,-60,19,-1,-16,-20,-36,-6,-19,26,-19,-8,-22
946,6,32,15,48,14,20,6,22,-60,18,0,-17,-19,-36,-5,-19,26,-20,-7,-21
947,6,33,16,47,15,19,5,22,-61,18,1,-16,-19,-36,-4,-18,25,-20,-7,-22
948,5,34,15,48,14,19,5,23,-62,17,0,-17,-19,-35,-3,-19,24,-20,-8,-21
949,4,35,15,47,15,19,6,24,-62,18,0,-17,-18,-34,-4,-20,25,-21,-7,-20
950,3,34,14,47,14,19,6,23,-63,19,0,-17,-18,-33,-5,-21,24,-21,-8,-20
951,3,33,14,47,14,18,7,22,-63,20,1,-18,-19,-32,-6,-20,25,-20,-9,-20
952,4,33,15,47,13,18,6,23,-62,21,0,-18,-18,-33,-6,-20,26,-21,-10,-19
953,3,33,15,46,13,19,7,23,-62,20,1,-19,-17,-32,-7,-19,26,-20,-11,-20
954,4,33,15,46,12,20,8,23,-63,19,1,-19,-16,-33,-8,-19,26,-19,-10,-19
955,5,32,14,47,13,21,7,22,-64,19,1,-19,-17,-34,-7,-18,25,-20,-10,-20
956,6,32,15,48,13,21,8,21,-63,18,0,-20,-17,-35,-7,-19,24,-21,-9,-20
957,6,31,16,47,12,21,9,21,-64,17,1,-20,-17,-34,-7,-20,23,-20,-8,-21
958,7,31,16,46,11,20,8,22,-63,17,2,-20,-16,-34,-6,-21,23,-19,-8,-21
959,7,31,17,46,11,19,7,22,-63,16,2,-20,-17,-34,-7,-21,23,-20,-9,-21
960,8,30,17,46,12,18,7,21,-62,16,2,-20,-18,-34,-7,-20,24,-21,-10,-21
961,8,31,16,46,11,18,8,20,-63,15,3,-19,-17,-33,-7,-19,23,-20,-9,-20
962,9,31,17,46,12,18,8,21,-62,14,4,-20,-18,-32,-7,-19,24,-20,-10,-20
963,9,30,17,45,11,18,9,21,-62,13,3,-20,-17,-32,-7,-18,25,-21,-9,-21
964,8,31,16,44,11,17,8,22,-63,13,4,-20,-17,-31,-8,-19,24,-21,-10,-20
965,9,31,15,43,12,17,8,21,-63,14,3,-21,-18,-31,-7,-18,24,-22,-9,-20
966,10,31,15,42,13,18,7,21,-63,14,2,-21,-19,-31,-6,-17,25,-22,-8,-19
967,11,30,15,41,13,18,8,20,-62,15,3,-22,-18,-32,-6,-16,26,-22,-8,-20
968,12,31,14,40,13,19,9,19,-61,16,4,-21,-18,-32,-7,-15,25,-22,-9,-21
969,11,32,14,40,12,20,10,18,-61,17,5,-21,-19,-32,-7,-14,26,-22,-8,-21
970,11,32,14,40,11,20,9,17,-60,16,4,-20,-18,-32,-7,-15,25,-22,-8,-21
971,11,33,13,39,12,19,10,17,-60,16,3,-20,-19,-32,-8,-16,25,-22,-9,-21
972,10,34,14,39,12,19,11,17,-61,17,4,-19,-18,-33,-9,-16,24,-23,-10,-20
973,9,33,14,38,12,20,11,16,-61,16,4,-20,-17,-32,-9,-16,23,-22,-11,-20
974,10,33,15,37,13,19,12,17,-62,16,5,-20,-18,-33,-9,-15,24,-22,-10,-20
975,10,32,16,38,12,19,11,17,-63,15,4,-19,-18,-32,-8,-16,25,-22,-11,-20
976,9,31,16,38,13,18,10,16,-62,14,3,-18,-19,-31,-9,-17,25,-22,-10,-20
977,10,32,16,39,14,18,9,15,-61,13,4,-18,-18,-30,-8,-17,24,-21,-10,-21
978,11,33,16,38,13,19,10,16,-61,13,5,-17,-17,-31,-7,-17,25,-22,-11,-22
979,11,32,15,38,13,20,9,15,-60,14,6,-16,-18,-32,-6,-18,25,-22,-10,-23
980,11,31,14,38,13,21,8,15,-60,13,6,-16,-19,-31,-6,-17,25,-21,-10,-24
981,10,32,14,37,13,21,8,16,-59,12,6,-15,-18,-31,-6,-16,24,-21,-10,-23
982,9,33,13,37,13,21,7,16,-58,13,6,-16,-18,-30,-7,-16,25,-22,-10,-22
983,8,33,13,36,12,21,7,16,-58,13,5,-17,-17,-29,-6,-15,24,-22,-10,-21
984,7,32,14,35,11,22,8,15,-58,14,4,-18,-16,-28,-7,-15,25,-22,-11,-21
985,6,31,13,34,12,21,7,15,-57,13,5,-17,-17,-28,-7,-16,25,-22,-11,-22
986,7,31,12,34,11,21,7,16,-58,13,4,-16,-17,-28,-7,-15,25,-22,-11,-23
987,6,30,12,33,12,22,6,17,-57,13,3,-16,-18,-29,-7,-14,24,-22,-12,-24
988,6,29,12,32,13,23,5,18,-57,14,4,-16,-18,-28,-6,-14,25,-21,-11,-24
989,5,30,11,32,12,22,5,17,-58,14,4,-16,-17,-29,-7,-15,25,-20,-12,-23
990,5,30,12,32,12,22,5,17,-58,13,4,-16,-18,-29,-8,-16,26,-20,-11,-24
991,6,30,12,32,13,22,5,17,-59,14,3,-15,-17,-28,-9,-16,27,-21,-12,-23
992,6,30,11,32,14,23,5,18,-58,13,2,-14,-17,-29,-9,-16,27,-21,-12,-22
993,7,31,11,32,14,24,4,17,-59,13,2,-14,-17,-29,-9,-17,28,-20,-13,-23
994,7,30,12,33,14,24,3,16,-60,13,2,-15,-18,-28,-8,-17,28,-19,-14,-22
995,8,31,11,34,13,23,4,17,-59,14,3,-14,-18,-28,-9,-18,28,-20,-14,-22
996,8,32,12,34,13,22,3,17,-60,13,4,-13,-19,-28,-9,-18,28,-21,-14,-21
997,9,32,13,34,12,23,3,18,-59,12,5,-12,-18,-29,-9,-17,29,-21,-15,-21
998,9,31,13,33,13,22,4,17,-60,11,4,-12,-17,-28,-9,-17,28,-20,-15,-20
999,9,32,14,32,14,21,4,17,-61,10,5,-12,-18,-27,-8,-17,28,-21,-16,-19
1000,10,31,15,32,14,22,5,18,-60,9,6,-11,-17,-27,-8,-16,29,-20,-16,-18
