step,walk_1_x,walk_1_y,walk_2_x,walk_2_y,walk_3_x,walk_3_y,walk_4_x,walk_4_y,walk_5_x,walk_5_y,walk_6_x,walk_6_y,walk_7_x,walk_7_y,walk_8_x,walk_8_y,walk_9_x,walk_9_y,walk_10_x,walk_10_y
798,5,-6,6,5,-12,20,-43,-13,-8,-24,29,-21,-23,27,-24,32,28,7,40,-1
799,6,-7,5,5,-13,19,-43,-13,-9,-23,30,-21,-24,26,-23,33,28,7,39,0
800,6,-8,4,6,-14,18,-44,-14,-10,-24,29,-22,-24,25,-22,33,29,8,40,1
801,6,-8,5,6,-14,19,-43,-14,-9,-25,30,-23,-24,25,-21,32,29,7,39,0
802,5,-9,4,5,-14,18,-44,-15,-9,-24,30,-23,-23,24,-22,32,28,6,38,0
803,5,-8,4,6,-15,18,-45,-16,-8,-24,29,-23,-23,24,-23,31,27,7,37,1
804,6,-8,3,5,-15,17,-44,-15,-9,-24,30,-23,-23,24,-22,30,26,7,37,0
805,7,-8,4,4,-14,17,-43,-15,-9,-25,29,-23,-24,23,-23,29,26,6,38,0
806,7,-8,5,3,-14,18,-42,-15,-10,-24,28,-24,-25,24,-24,30,25,6,37,-1
807,7,-9,6,4,-13,19,-41,-16,-9,-25,27,-23,-24,25,-24,29,26,6,36,0
808,8,-9,6,5,-12,18,-42,-15,-9,-26,28,-24,-25,25,-23,28,26,5,36,0
809,9,-10,6,6,-12,18,-43,-15,-8,-25,28,-23,-24,26,-22,29,26,6,36,1
810,10,-9,5,7,-11,17,-43,-15,-9,-24,28,-22,-24,27,-23,30,26,7,36,0
811,9,-8,4,7,-12,18,-44,-15,-9,-23,29,-22,-25,26,-22,30,27,8,36,1
812,8,-8,3,7,-11,17,-43,-14,-9,-24,30,-23,-25,27,-21,29,28,9,35,2
813,7,-9,2,8,-10,18,-43,-14,-9,-23,30,-22,-26,27,-22,28,27,10,36,1
814,8,-9,1,7,-11,18,-43,-14,-9,-23,31,-22,-26,28,-22,28,27,11,37,2
815,9,-10,0,6,-11,17,-44,-13,-8,-24,30,-22,-27,27,-22,27,26,11,36,2
816,10,-11,1,5,-12,17,-43,-12,-9,-24,30,-22,-27,28,-23,28,26,12,35,2
817,11,-11,2,6,-11,18,-44,-12,-8,-23,31,-22,-28,27,-23,29,25,13,36,3
818,12,-12,2,7,-10,18,-44,-12,-8,-22,30,-23,-28,28,-24,30,24,13,36,4
819,11,-13,3,6,-11,19,-44,-11,-7,-22,30,-23,-29,28,-24,29,23,14,37,4
820,10,-14,2,5,-11,18,-43,-10,-8,-21,31,-22,-29,27,-24,29,23,14,36,5
821,10,-14,2,5,-11,18,-44,-9,-7,-22,32,-23,-28,26,-24,30,22,15,37,5
822,9,-15,3,4,-11,17,-45,-10,-7,-22,33,-22,-28,27,-25,29,22,16,38,6
823,10,-16,2,5,-11,18,-46,-9,-8,-21,32,-21,-29,27,-24,28,21,15,37,5
824,11,-15,3,6,-12,19,-45,-8,-9,-21,33,-22,-30,26,-23,28,20,14,36,6
825,11,-14,2,7,-11,19,-46,-7,-10,-20,33,-22,-29,26,-24,27,21,13,37,7
826,12,-15,2,8,-11,19,-46,-6,-10,-19,33,-23,-29,26,-24,26,20,13,38,7
827,13,-16,3,7,-12,20,-45,-5,-10,-19,33,-24,-30,25,-25,26,21,12,37,7
828,14,-17,2,8,-12,19,-46,-6,-11,-20,32,-23,-29,26,-24,27,22,12,38,6
829,15,-18,2,7,-13,18,-47,-6,-11,-19,31,-24,-30,25,-25,26,22,11,39,6
830,15,-18,2,7,-13,19,-47,-7,-12,-18,31,-25,-31,25,-25,27,22,12,38,6
831,15,-19,3,7,-14,19,-46,-7,-13,-18,31,-24,-30,25,-26,28,21,12,37,6
832,16,-19,4,6,-13,20,-46,-6,-12,-19,31,-23,-30,25,-26,28,22,11,36,6
833,16,-20,5,6,-12,19,-46,-6,-12,-19,30,-23,-30,26,-27,27,23,10,36,5
834,17,-19,5,7,-11,19,-47,-6,-11,-19,29,-24,-29,26,-26,26,22,11,36,4
835,16,-18,4,7,-12,18,-46,-6,-12,-18,30,-24,-28,25,-26,27,21,12,35,5
836,16,-18,4,7,-11,17,-47,-7,-13,-19,31,-25,-28,24,-25,27,22,11,35,4
837,16,-19,4,6,-12,18,-48,-8,-14,-19,31,-25,-28,24,-25,27,22,10,36,3
838,16,-20,3,6,-13,18,-47,-9,-15,-18,30,-26,-28,25,-24,28,22,9,35,3
839,15,-19,2,7,-14,18,-48,-10,-15,-19,31,-27,-29,24,-25,27,21,8,35,3
840,16,-20,3,6,-14,17,-47,-11,-14,-19,31,-28,-30,23,-24,28,21,8,34,3
841,17,-19,2,5,-15,17,-48,-12,-14,-19,30,-27,-30,22,-23,27,22,7,35,3
842,16,-18,2,5,-16,17,-47,-11,-15,-20,31,-28,-29,22,-23,28,23,6,36,2
843,16,-19,1,6,-16,18,-47,-10,-15,-19,31,-29,-30,22,-24,27,24,6,36,1
844,15,-18,1,5,-15,19,-47,-9,-15,-20,31,-28,-30,23,-24,28,25,5,37,2
845,16,-17,0,5,-15,20,-48,-10,-16,-21,32,-29,-29,22,-24,29,25,5,37,1
846,17,-17,1,4,-14,21,-47,-11,-17,-20,33,-29,-28,22,-23,28,24,6,37,2
847,17,-17,0,4,-14,20,-47,-11,-18,-20,32,-29,-27,21,-22,29,25,5,36,1
848,16,-16,-1,3,-15,19,-48,-11,-18,-19,33,-29,-27,20,-21,28,25,5,37,1
849,17,-16,-2,2,-15,20,-48,-10,-19,-18,32,-28,-28,20,-20,28,24,6,38,2
850,17,-16,-1,2,-15,19,-48,-11,-18,-19,31,-28,-27,20,-20,27,23,7,37,3
851,18,-17,-1,1,-15,18,-47,-10,-19,-19,31,-27,-26,21,-21,28,24,6,38,4
852,18,-17,-1,2,-14,19,-47,-11,-20,-19,30,-27,-26,20,-21,29,25,6,39,3
853,17,-17,0,1,-13,19,-46,-11,-20,-20,31,-26,-25,21,-22,28,25,5,40,2
854,18,-17,0,1,-12,19,-45,-10,-19,-21,30,-26,-26,21,-21,29,26,6,39,3
855,19,-16,-1,0,-11,19,-44,-11,-20,-22,29,-26,-27,21,-20,29,26,5,40,4
856,18,-16,-2,0,-10,19,-43,-11,-21,-21,30,-27,-28,20,-19,30,27,6,40,3
857,18,-15,-3,0,-9,19,-42,-12,-21,-20,31,-26,-27,21,-20,30,27,5,41,3
858,18,-15,-2,-1,-8,20,-43,-12,-21,-21,30,-25,-26,22,-20,29,26,6,42,3
859,17,-14,-3,-2,-7,21,-43,-12,-22,-22,30,-25,-26,21,-19,30,27,7,43,2
860,17,-13,-2,-3,-8,21,-42,-13,-22,-22,31,-26,-25,22,-20,30,27,6,43,1
861,17,-13,-1,-3,-7,22,-43,-13,-22,-22,30,-27,-24,23,-21,31,27,7,44,0
862,16,-14,-2,-2,-6,22,-42,-13,-23,-23,29,-28,-25,23,-21,32,27,8,45,1
863,15,-15,-3,-2,-5,21,-41,-13,-22,-24,30,-27,-24,22,-21,32,27,9,45,2
864,16,-15,-3,-1,-4,21,-40,-13,-23,-24,31,-26,-25,23,-22,32,28,10,46,1
865,16,-16,-4,-2,-5,21,-40,-12,-24,-25,32,-25,-26,24,-22,32,28,10,45,0
866,17,-16,-5,-3,-6,21,-40,-12,-24,-26,31,-24,-27,25,-23,32,28,11,46,-1
867,17,-17,-5,-3,-6,22,-39,-12,-25,-26,32,-25,-27,24,-22,33,29,11,45,-2
868,17,-18,-4,-4,-7,23,-39,-12,-24,-26,33,-26,-27,25,-22,33,29,10,44,-3
869,16,-18,-3,-3,-6,24,-38,-13,-25,-26,33,-26,-27,26,-21,33,29,9,45,-3
870,15,-18,-2,-4,-7,23,-37,-14,-26,-26,34,-27,-26,26,-21,33,30,9,45,-4
871,16,-19,-2,-4,-7,24,-36,-15,-26,-27,35,-27,-27,27,-21,32,30,10,46,-5
872,15,-20,-1,-5,-6,25,-36,-15,-27,-28,35,-28,-26,26,-21,31,30,9,47,-5
873,16,-19,0,-6,-5,26,-37,-15,-26,-29,36,-29,-25,27,-22,32,30,9,48,-5
874,17,-20,1,-6,-4,27,-36,-16,-25,-30,35,-30,-24,26,-23,31,30,10,48,-6
875,17,-19,2,-6,-4,28,-37,-17,-26,-31,35,-29,-25,27,-24,31,29,9,49,-7
876,17,-19,1,-6,-4,28,-36,-18,-25,-31,36,-29,-24,27,-23,30,30,9,49,-6
877,16,-18,2,-6,-3,27,-35,-17,-24,-31,37,-30,-24,27,-23,30,29,8,48,-5
878,16,-17,2,-6,-3,28,-34,-17,-25,-30,38,-30,-23,26,-22,31,30,8,47,-6
879,16,-18,1,-6,-4,27,-35,-17,-26,-30,39,-31,-22,27,-23,32,29,9,48,-7
880,17,-19,2,-6,-3,27,-34,-16,-26,-31,40,-30,-23,26,-22,33,28,10,48,-6
881,18,-18,2,-6,-2,27,-35,-16,-27,-31,39,-31,-23,26,-23,34,28,9,48,-7
882,17,-18,2,-7,-2,26,-36,-15,-27,-30,40,-32,-23,27,-24,35,27,9,49,-8
883,18,-18,3,-7,-2,25,-37,-15,-26,-30,40,-33,-22,26,-25,36,27,8,48,-7
884,17,-18,4,-8,-1,26,-37,-16,-25,-31,39,-33,-21,27,-24,36,28,7,47,-6
885,18,-18,5,-7,-2,26,-36,-15,-26,-30,39,-32,-20,27,-24,35,28,6,47,-5
886,17,-19,5,-8,-3,27,-35,-14,-27,-30,39,-33,-21,27,-23,35,27,6,47,-4
887,17,-18,5,-8,-3,26,-36,-15,-27,-31,39,-32,-20,27,-23,35,28,7,46,-4
888,18,-18,6,-9,-4,25,-35,-14,-26,-30,38,-33,-20,27,-24,36,28,7,45,-5
889,19,-17,7,-10,-4,25,-35,-15,-26,-30,39,-34,-19,27,-23,35,29,8,46,-5
890,18,-18,7,-11,-5,26,-34,-16,-25,-31,40,-35,-20,26,-22,36,29,8,46,-6
891,17,-18,8,-12,-5,26,-33,-17,-24,-32,40,-34,-20,27,-22,37,30,8,47,-5
892,17,-17,8,-13,-4,26,-34,-18,-24,-33,41,-35,-21,28,-22,36,29,7,48,-5
893,17,-16,9,-13,-3,25,-35,-18,-24,-32,41,-34,-22,28,-21,35,28,6,47,-6
894,17,-15,9,-12,-3,24,-36,-19,-24,-32,40,-33,-22,28,-20,34,27,5,46,-7
895,17,-16,9,-13,-2,24,-36,-18,-23,-32,39,-33,-23,27,-21,35,27,6,46,-6
896,18,-17,8,-13,-2,25,-37,-18,-24,-33,40,-34,-24,26,-20,35,28,6,47,-6
897,17,-18,7,-14,-1,26,-37,-17,-24,-32,41,-34,-23,27,-21,34,28,6,47,-6
898,16,-19,6,-14,-2,26,-36,-17,-24,-32,41,-33,-22,28,-21,35,28,6,46,-5
899,16,-19,6,-15,-3,26,-36,-18,-24,-31,40,-34,-23,29,-22,36,27,5,45,-6
900,16,-19,6,-15,-4,26,-37,-17,-24,-31,41,-34,-22,28,-21,35,28,6,46,-6
901,15,-20,5,-16,-3,27,-36,-16,-25,-30,40,-34,-23,28,-20,35,28,7,46,-6
902,16,-20,6,-15,-4,28,-37,-16,-24,-31,41,-33,-22,29,-20,35,28,8,45,-5
903,17,-20,5,-15,-3,29,-36,-16,-24,-31,42,-34,-23,29,-20,36,27,9,45,-5
904,18,-20,5,-16,-2,28,-36,-15,-23,-31,42,-33,-24,30,-21,36,28,8,45,-5
905,19,-20,5,-15,-1,29,-37,-15,-22,-31,41,-33,-24,30,-20,35,29,9,46,-6
906,20,-20,5,-14,0,30,-37,-15,-23,-30,40,-33,-24,30,-20,35,28,10,45,-5
907,21,-21,4,-13,0,31,-36,-16,-22,-29,40,-33,-23,31,-20,36,27,9,44,-5
908,20,-21,5,-13,0,30,-35,-17,-23,-28,39,-33,-23,31,-19,37,26,9,44,-6
909,19,-21,5,-14,0,31,-36,-18,-24,-27,38,-34,-23,32,-18,36,27,10,45,-6
910,20,-22,6,-13,1,30,-35,-17,-23,-28,39,-35,-24,32,-17,35,28,11,44,-5
911,19,-22,7,-12,2,31,-34,-16,-22,-27,39,-35,-25,33,-18,34,27,12,45,-6
912,20,-21,6,-12,1,30,-33,-15,-22,-26,40,-35,-24,32,-19,35,27,12,45,-7
913,19,-22,6,-12,2,31,-33,-15,-22,-26,41,-35,-25,31,-18,34,27,13,46,-8
914,20,-23,6,-12,1,32,-33,-16,-21,-27,40,-34,-26,32,-17,35,27,14,45,-8
915,21,-22,6,-13,1,32,-34,-17,-22,-27,39,-33,-27,33,-18,35,26,15,45,-7
916,21,-22,7,-13,1,33,-33,-16,-23,-28,40,-33,-27,32,-18,34,25,16,44,-8
917,20,-21,8,-14,2,33,-33,-15,-23,-29,40,-32,-26,32,-18,34,24,17,43,-8
918,21,-22,8,-13,1,34,-33,-16,-23,-29,41,-32,-25,32,-19,35,25,16,43,-8
919,22,-22,9,-14,0,35,-33,-17,-24,-29,41,-31,-25,33,-18,36,25,15,43,-9
920,23,-23,8,-13,-1,34,-32,-16,-24,-29,40,-31,-24,33,-18,36,24,15,44,-10
921,23,-24,9,-14,-1,34,-33,-16,-23,-28,41,-32,-24,33,-17,35,25,14,43,-9
922,22,-25,8,-15,0,33,-32,-15,-24,-28,42,-32,-23,34,-17,35,24,15,44,-10
923,21,-24,8,-15,-1,34,-31,-16,-23,-27,43,-33,-23,33,-18,36,24,16,45,-9
924,22,-24,8,-15,-1,33,-32,-15,-24,-27,43,-32,-24,33,-18,37,24,16,46,-10
925,22,-23,9,-15,-2,33,-33,-16,-25,-28,44,-31,-23,34,-17,37,25,16,47,-9
926,22,-22,8,-16,-2,34,-34,-15,-24,-29,43,-32,-22,35,-16,36,24,15,48,-9
927,23,-23,7,-17,-3,34,-35,-15,-25,-29,44,-33,-23,34,-17,36,24,15,47,-10
928,22,-23,7,-17,-3,35,-36,-14,-24,-29,43,-32,-24,34,-16,37,25,15,46,-10
929,22,-22,7,-16,-3,35,-37,-13,-23,-30,42,-31,-25,35,-15,36,24,15,45,-10
930,23,-22,6,-16,-2,36,-38,-13,-24,-31,41,-30,-26,36,-14,37,23,15,46,-10
931,22,-21,6,-15,-3,36,-39,-12,-23,-31,42,-30,-26,36,-13,36,24,14,46,-9
932,23,-22,6,-16,-3,37,-40,-13,-24,-31,42,-30,-25,37,-12,35,24,15,47,-9
933,24,-23,5,-16,-4,38,-40,-13,-24,-30,42,-30,-25,37,-11,34,23,16,48,-9
934,24,-24,6,-17,-3,38,-41,-12,-25,-31,43,-31,-26,36,-10,34,23,17,47,-8
935,24,-25,7,-18,-4,39,-40,-12,-25,-32,44,-30,-27,36,-10,34,24,16,46,-9
936,23,-26,6,-19,-5,38,-40,-11,-24,-31,45,-29,-28,35,-11,34,23,17,46,-8
937,22,-27,7,-20,-5,37,-41,-10,-24,-30,44,-28,-27,35,-12,33,24,16,45,-9
938,23,-27,8,-19,-4,37,-42,-9,-24,-31,44,-27,-27,34,-12,33,25,15,46,-9
939,23,-26,8,-20,-5,36,-43,-9,-24,-31,43,-26,-27,34,-12,34,25,16,46,-10
940,24,-27,7,-20,-5,37,-42,-10,-24,-31,44,-25,-26,34,-11,35,24,15,46,-9
941,23,-28,7,-19,-5,37,-41,-9,-24,-30,45,-26,-25,35,-10,34,25,16,47,-10
942,23,-27,8,-20,-6,38,-40,-9,-24,-30,45,-25,-26,36,-10,35,26,16,46,-10
943,22,-26,7,-20,-5,39,-41,-10,-24,-30,44,-24,-26,37,-10,36,26,15,46,-10
944,22,-26,8,-19,-5,38,-41,-10,-25,-29,45,-23,-25,37,-9,35,27,14,47,-10
945,23,-25,7,-18,-4,39,-40,-9,-25,-29,45,-23,-26,38,-10,35,26,15,46,-9
946,24,-24,8,-19,-5,40,-39,-9,-26,-28,45,-23,-25,37,-9,34,25,16,45,-10
947,25,-23,7,-18,-5,40,-38,-10,-26,-29,45,-22,-24,36,-9,33,24,16,45,-9
948,26,-23,8,-17,-4,40,-39,-10,-25,-30,45,-22,-25,35,-8,33,25,17,45,-8
949,27,-23,7,-17,-5,41,-38,-10,-24,-31,45,-22,-24,35,-8,33,26,17,45,-7
950,26,-24,6,-16,-5,41,-37,-9,-24,-30,45,-21,-23,34,-9,34,26,16,44,-8
951,25,-24,5,-15,-4,41,-36,-9,-24,-29,44,-21,-24,34,-10,35,26,17,45,-8
952,26,-24,5,-16,-5,40,-36,-10,-25,-28,44,-20,-25,34,-10,34,25,18,45,-8
953,26,-24,5,-17,-4,40,-35,-10,-26,-27,45,-20,-24,33,-11,34,24,18,45,-9
954,26,-25,5,-16,-5,40,-35,-10,-27,-27,45,-21,-24,34,-12,34,24,18,44,-8
955,26,-25,5,-16,-5,39,-34,-11,-26,-28,44,-20,-25,33,-12,33,24,19,43,-8
956,25,-24,5,-16,-4,38,-33,-11,-25,-27,44,-21,-26,32,-12,32,23,18,44,-7
957,24,-24,6,-16,-4,38,-32,-10,-25,-27,44,-21,-25,33,-12,32,22,17,43,-7
958,25,-23,5,-15,-5,37,-31,-11,-25,-28,43,-20,-24,33,-11,32,22,18,44,-7
959,26,-24,6,-16,-5,36,-32,-10,-25,-29,43,-19,-23,33,-11,31,21,19,45,-6
960,27,-23,7,-16,-4,35,-32,-9,-25,-29,44,-19,-23,32,-11,32,21,20,46,-5
961,26,-23,7,-16,-4,36,-32,-9,-26,-30,45,-20,-23,31,-12,31,20,20,46,-5
962,25,-24,8,-15,-3,36,-33,-10,-27,-30,44,-19,-24,32,-11,30,20,21,45,-6
963,26,-25,9,-14,-2,37,-34,-11,-26,-29,45,-19,-24,31,-11,30,21,21,45,-5
964,26,-24,10,-15,-3,37,-33,-10,-25,-29,46,-19,-23,30,-10,31,22,21,46,-4
965,27,-23,10,-14,-4,36,-33,-11,-25,-29,45,-19,-23,30,-11,32,23,21,45,-5
966,27,-22,9,-14,-4,35,-32,-12,-25,-28,46,-18,-22,29,-12,31,24,20,44,-6
967,26,-22,10,-14,-4,35,-33,-11,-26,-27,45,-17,-21,29,-12,30,23,19,43,-6
968,27,-22,10,-15,-5,36,-32,-11,-27,-27,45,-17,-22,30,-11,29,22,20,43,-7
969,26,-23,9,-16,-4,36,-33,-12,-26,-28,46,-17,-23,31,-12,30,21,21,44,-6
970,25,-24,10,-16,-4,37,-33,-12,-25,-27,45,-17,-23,32,-11,29,22,21,44,-6
971,25,-24,10,-16,-3,36,-32,-11,-26,-26,44,-16,-22,32,-10,29,21,20,44,-6
972,25,-23,11,-16,-4,35,-33,-11,-27,-26,43,-17,-21,33,-11,28,22,21,43,-5
973,26,-23,11,-16,-4,36,-32,-10,-26,-27,43,-17,-20,32,-11,28,23,21,42,-4
974,26,-23,11,-15,-5,35,-31,-9,-26,-27,43,-18,-20,33,-11,28,22,21,41,-3
975,26,-22,11,-15,-6,35,-32,-8,-26,-26,43,-17,-19,32,-12,28,23,22,41,-3
976,25,-23,10,-14,-6,36,-33,-8,-26,-27,44,-17,-18,31,-11,29,23,22,41,-3
977,24,-23,9,-15,-7,35,-32,-8,-25,-26,44,-18,-19,31,-10,28,23,22,42,-3
978,23,-24,9,-16,-7,35,-33,-8,-25,-26,44,-18,-19,32,-11,28,22,21,43,-4
979,23,-23,10,-15,-8,35,-34,-8,-24,-25,44,-17,-19,33,-10,29,23,20,44,-3
980,24,-23,10,-15,-8,35,-34,-8,-24,-26,44,-16,-18,32,-10,29,23,20,43,-4
981,23,-23,9,-14,-8,34,-33,-9,-24,-26,45,-16,-18,33,-11,28,22,21,44,-4
982,22,-23,8,-13,-8,33,-34,-8,-25,-26,44,-16,-18,34,-10,28,21,20,44,-5
983,22,-23,7,-13,-9,32,-35,-9,-25,-25,45,-16,-17,34,-10,28,22,20,43,-4
984,22,-22,8,-14,-10,33,-35,-9,-26,-24,46,-16,-16,35,-10,29,22,20,43,-3
985,23,-21,7,-15,-10,34,-35,-9,-27,-25,45,-15,-16,36,-11,29,21,21,44,-3
986,22,-22,8,-14,-9,33,-34,-8,-28,-24,45,-16,-17,36,-12,29,20,22,43,-3
987,22,-22,8,-14,-9,33,-35,-7,-29,-25,45,-17,-16,36,-12,29,19,22,42,-4
988,22,-21,8,-14,-10,33,-34,-8,-30,-25,46,-17,-16,35,-12,29,19,21,43,-3
989,21,-21,8,-13,-10,34,-33,-7,-30,-24,46,-17,-15,36,-11,30,20,22,44,-4
990,22,-21,9,-14,-9,33,-32,-7,-29,-25,45,-18,-15,37,-12,29,20,22,44,-5
991,21,-22,8,-15,-8,33,-32,-6,-29,-25,46,-19,-15,36,-12,28,21,21,43,-6
992,20,-22,9,-15,-9,34,-31,-6,-29,-24,47,-20,-16,37,-12,29,20,21,43,-7
993,21,-22,10,-15,-9,33,-30,-5,-29,-24,48,-19,-16,38,-12,29,21,20,44,-6
994,20,-22,9,-16,-10,34,-29,-5,-30,-23,47,-18,-15,37,-12,30,21,19,43,-7
995,20,-21,8,-15,-9,33,-28,-4,-31,-22,48,-19,-16,36,-13,30,20,19,43,-6
996,19,-21,8,-14,-8,33,-29,-3,-31,-23,48,-20,-15,37,-14,30,20,19,44,-6
997,20,-22,8,-14,-8,34,-29,-4,-30,-24,47,-20,-16,37,-13,30,19,20,44,-7
998,19,-23,7,-13,-7,34,-28,-5,-30,-25,46,-20,-17,36,-14,30,18,19,45,-8
999,20,-24,8,-13,-6,33,-29,-6,-31,-25,47,-19,-18,37,-13,30,17,19,45,-8
1000,19,-25,7,-13,-5,32,-30,-5,-30,-24,48,-18,-18,38,-14,30,17,20,45,-8
